Date,SP_Index,Dividend,Eearnings,CPI,Date_Fraction,Interest_Rate_GS10,Real_Price,Real_Dividend,Real_Total_Return_Price,Real_Earnings,Real_TR_Scaled_Earnings,CAPE,,TR_CAPE,10_Year_Avg_Real_Earnings,Current_Corporate_Tax_Rate,6M_Forward_Corporate_Tax_Rate,Nominal_Pre_Tax_Earnings_Per_Share,Real_Pre_Tax_Earnings_Per_Share,Buybacks/Dividends,Buybacks/Price,Num_Shares_Boughtback,10Y_Avg_Pre_Tax_Earnings,ADJ_CAPE,,Excess_CAPE_Yield,Monthly_Total_Bond_Returns,Real_Total_Bond_Returns,10Y_Annualized_Stock_Real_Return,10_Year_Annualized_Bond_Real_Return,Real_10Y_Excess_Annualized_Returns
1997.02,798.39,15.01,39.74,159.60,1997.12,6.42,1354.67,25.46,"  552,174.10 ",67.42,"  27,482.28 ",29.27,,33.19,46.29,35.00%,35.00%,61.13,103.73,125.00%,2.35%,78.63,49.63,27.29,,0.89%,0.99,25.58,5.18%,3.86%,1.32%
1997.03,792.16,15.06,40.24,160.00,1997.21,6.69,1340.73,25.49,"  547,361.51 ",68.11,"  27,804.77 ",28.80,,32.64,46.55,35.00%,35.00%,61.91,104.78,125.00%,2.38%,78.47,49.92,26.86,,0.65%,0.99,25.15,4.91%,4.11%,0.80%
1997.04,763.93,15.09,40.34,160.20,1997.29,6.89,1291.34,25.51,"  528,064.33 ",68.20,"  27,887.19 ",27.59,,31.23,46.81,35.00%,35.00%,62.07,104.92,125.00%,2.47%,78.31,50.21,25.72,,0.58%,1.02,24.90,5.65%,4.08%,1.57%
1997.05,833.09,15.13,40.45,160.10,1997.37,6.71,1409.13,25.59,"  577,102.57 ",68.41,"  28,018.46 ",29.93,,33.84,47.08,35.00%,35.00%,62.23,105.25,125.00%,2.27%,78.16,50.50,27.91,,0.41%,1.02,25.39,5.00%,3.81%,1.19%
1997.06,876.29,15.16,40.55,160.30,1997.46,6.49,1480.35,25.61,"  607,145.00 ",68.50,"  28,095.41 ",31.26,,35.31,47.36,35.00%,35.00%,62.38,105.39,125.00%,2.16%,78.02,50.79,29.15,,0.45%,1.03,25.90,4.49%,3.34%,1.15%
1997.07,925.29,15.22,40.58,160.50,1997.54,6.22,1561.18,25.67,"  641,173.68 ",68.47,"  28,119.65 ",32.77,,36.97,47.65,35.00%,35.00%,62.43,105.34,125.00%,2.06%,77.89,51.09,30.56,,0.55%,1.00,26.53,3.98%,3.22%,0.76%
1997.08,927.24,15.27,40.61,160.80,1997.62,6.30,1561.55,25.72,"  642,206.50 ",68.39,"  28,126.49 ",32.59,,36.73,47.92,35.00%,35.00%,62.48,105.22,125.00%,2.06%,77.75,51.38,30.39,,0.45%,1.01,26.46,3.54%,3.57%,-0.03%
1997.09,937.02,15.33,40.64,161.20,1997.71,6.21,1574.10,25.75,"  648,252.35 ",68.27,"  28,115.70 ",32.67,,36.78,48.19,35.00%,35.00%,62.52,105.03,125.00%,2.05%,77.62,51.65,30.47,,0.51%,1.02,26.71,3.73%,3.61%,0.12%
1997.1,951.16,15.39,40.33,161.60,1997.79,6.03,1593.90,25.78,"  657,290.81 ",67.59,"  27,871.97 ",32.90,,37.00,48.44,35.00%,35.00%,62.05,103.98,125.00%,2.02%,77.49,51.92,30.70,,0.66%,1.02,27.14,3.87%,3.45%,0.41%
1997.11,938.92,15.44,40.03,161.50,1997.87,5.88,1574.37,25.90,"  650,124.10 ",67.12,"  27,715.16 ",32.34,,36.32,48.69,35.00%,35.00%,61.58,103.26,125.00%,2.06%,77.36,52.17,30.18,,0.85%,1.01,27.59,3.41%,3.57%,-0.16%
1997.12,962.37,15.50,39.72,161.30,1997.96,5.81,1615.69,26.02,"  668,083.00 ",66.68,"  27,573.86 ",33.03,,37.06,48.91,35.00%,35.00%,61.11,102.59,125.00%,2.01%,77.23,52.40,30.83,,0.84%,1.03,27.91,3.26%,3.54%,-0.28%
1998.01,963.36,15.55,39.66,161.60,1998.04,5.54,1614.35,26.06,"  668,426.64 ",66.46,"  27,518.06 ",32.86,,36.83,49.13,35.00%,35.00%,61.02,102.25,136.94%,2.21%,77.09,52.62,30.68,,1.12%,1.00,28.57,2.50%,3.58%,-1.08%
1998.02,1023.74,15.60,39.60,161.90,1998.12,5.57,1712.35,26.09,"  709,905.37 ",66.24,"  27,460.34 ",34.71,,38.86,49.33,35.00%,35.00%,60.92,101.90,136.94%,2.09%,76.95,52.87,32.39,,0.91%,1.00,28.58,1.69%,3.58%,-1.89%
1998.03,1076.83,15.64,39.54,162.20,1998.21,5.65,1797.82,26.11,"  746,241.27 ",66.01,"  27,401.15 ",36.30,,40.58,49.53,35.00%,35.00%,60.83,101.56,136.94%,1.99%,76.82,53.10,33.85,,0.67%,1.01,28.49,0.83%,3.75%,-2.92%
1998.04,1112.20,15.75,39.35,162.50,1998.29,5.64,1853.44,26.25,"  770,237.57 ",65.58,"  27,251.26 ",37.28,,41.63,49.72,35.00%,35.00%,60.54,100.89,136.94%,1.94%,76.70,53.33,34.75,,0.57%,1.00,28.59,0.87%,3.54%,-2.67%
1998.05,1108.42,15.85,39.16,162.80,1998.37,5.65,1843.74,26.36,"  767,118.29 ",65.14,"  27,101.96 ",36.96,,41.22,49.89,35.00%,35.00%,60.25,100.21,136.94%,1.96%,76.57,53.53,34.44,,0.57%,1.02,28.65,1.08%,3.29%,-2.21%
1998.06,1108.39,15.95,38.97,163.00,1998.46,5.50,1841.43,26.50,"  767,075.07 ",64.74,"  26,969.67 ",36.80,,40.99,50.04,35.00%,35.00%,59.95,99.60,136.94%,1.97%,76.45,53.71,34.28,,0.70%,1.01,29.08,0.54%,2.88%,-2.34%
1998.07,1156.58,16.02,38.68,163.20,1998.54,5.46,1919.13,26.58,"  800,367.22 ",64.18,"  26,764.74 ",38.26,,42.56,50.16,35.00%,35.00%,59.50,98.73,136.94%,1.90%,76.33,53.86,35.63,,0.60%,1.01,29.26,-0.56%,2.87%,-3.43%
1998.08,1074.62,16.08,38.38,163.40,1998.62,5.34,1780.95,26.65,"  743,666.05 ",63.61,"  26,562.28 ",35.42,,39.36,50.28,35.00%,35.00%,59.05,97.86,136.94%,2.05%,76.20,54.01,32.97,,0.91%,1.05,29.63,0.42%,2.92%,-2.50%
1998.09,1020.64,16.14,38.09,163.60,1998.71,4.81,1689.43,26.72,"  706,376.61 ",63.05,"  26,361.78 ",33.53,,37.21,50.38,35.00%,35.00%,58.60,97.00,136.94%,2.17%,76.06,54.16,31.20,,1.56%,1.03,30.96,0.46%,2.69%,-2.23%
1998.1,1032.47,16.17,37.96,164.00,1998.79,4.53,1704.84,26.69,"  713,751.35 ",62.69,"  26,244.21 ",33.77,,37.44,50.48,35.00%,35.00%,58.41,96.44,136.94%,2.14%,75.92,54.29,31.40,,1.81%,0.98,31.70,-1.79%,2.48%,-4.27%
1998.11,1144.43,16.18,37.84,164.00,1998.87,4.83,1889.71,26.72,"  792,082.12 ",62.48,"  26,187.51 ",37.37,,41.38,50.57,35.00%,35.00%,58.21,96.12,136.94%,1.94%,75.80,54.41,34.73,,1.20%,1.02,31.07,-3.49%,3.15%,-6.64%
1998.12,1190.05,16.20,37.71,163.90,1998.96,4.65,1966.24,26.77,"  825,094.07 ",62.31,"  26,145.37 ",38.82,,42.93,50.65,35.00%,35.00%,58.02,95.85,136.94%,1.86%,75.68,54.51,36.07,,1.25%,1.00,31.66,-3.82%,4.06%,-7.88%
1999.01,1248.77,16.28,37.93,164.30,1999.04,4.72,2058.23,26.84,"  864,636.90 ",62.52,"  26,264.69 ",40.58,,44.81,50.72,35.00%,35.00%,58.36,96.19,136.94%,1.79%,75.57,54.60,37.69,,1.03%,0.98,31.53,-4.41%,3.99%,-8.40%
1999.02,1246.58,16.37,38.16,164.50,1999.12,5.00,2052.13,26.94,"  863,014.37 ",62.81,"  26,416.08 ",40.40,,44.56,50.80,35.00%,35.00%,58.70,96.64,136.94%,1.80%,75.46,54.69,37.52,,0.73%,0.99,30.92,-5.10%,3.84%,-8.94%
1999.03,1281.66,16.45,38.38,165.00,1999.21,5.23,2103.48,27.00,"  885,557.82 ",62.99,"  26,518.51 ",41.36,,45.55,50.86,35.00%,35.00%,59.05,96.91,136.94%,1.76%,75.35,54.78,38.40,,0.41%,1.01,30.41,-5.92%,4.06%,-9.98%
1999.04,1334.76,16.45,39.26,166.20,1999.29,5.18,2174.81,26.80,"  916,528.56 ",63.97,"  26,958.34 ",42.70,,46.97,50.93,35.00%,35.00%,60.40,98.41,136.94%,1.69%,75.24,54.85,39.65,,0.39%,0.98,30.44,-5.18%,3.95%,-9.12%
1999.05,1332.07,16.45,40.14,166.20,1999.37,5.54,2170.43,26.80,"  915,622.74 ",65.40,"  27,590.97 ",42.56,,46.75,51.00,35.00%,35.00%,61.75,100.62,136.94%,1.69%,75.14,54.94,39.50,,-0.02%,0.98,29.74,-4.58%,3.87%,-8.45%
1999.06,1322.55,16.45,41.02,166.20,1999.46,5.90,2154.92,26.80,"  910,021.26 ",66.84,"  28,225.07 ",42.18,,46.27,51.09,35.00%,35.00%,63.11,102.83,136.94%,1.70%,75.03,55.04,39.15,,-0.38%,1.01,29.07,-4.33%,3.66%,-8.00%
1999.07,1380.99,16.51,42.00,166.70,1999.54,5.79,2243.39,26.83,"  948,326.61 ",68.23,"  28,841.42 ",43.83,,48.01,51.19,35.00%,35.00%,64.62,104.97,136.94%,1.64%,74.93,55.15,40.68,,-0.36%,0.99,29.37,-4.59%,3.75%,-8.34%
1999.08,1327.49,16.58,42.98,167.10,1999.62,5.94,2151.32,26.86,"  910,352.32 ",69.65,"  29,474.38 ",41.93,,45.87,51.31,35.00%,35.00%,66.12,107.16,136.94%,1.71%,74.82,55.29,38.91,,-0.39%,1.01,29.11,-3.47%,3.82%,-7.29%
1999.09,1318.17,16.64,43.96,167.90,1999.71,5.92,2126.04,26.84,"  900,600.21 ",70.90,"  30,034.35 ",41.32,,45.15,51.45,35.00%,35.00%,67.63,109.08,136.94%,1.73%,74.71,55.45,38.34,,-0.32%,0.99,29.16,-3.03%,3.99%,-7.02%
1999.1,1300.01,16.66,45.36,168.20,1999.79,6.11,2093.01,26.82,"  887,555.42 ",73.03,"  30,970.89 ",40.55,,44.26,51.61,35.00%,35.00%,69.79,112.36,136.94%,1.75%,74.60,55.63,37.62,,-0.49%,1.01,28.84,-2.66%,4.13%,-6.80%
1999.11,1391.00,16.67,46.77,168.30,1999.87,6.03,2238.17,26.83,"  950,060.77 ",75.25,"  31,941.89 ",43.21,,47.09,51.80,35.00%,35.00%,71.95,115.77,136.94%,1.64%,74.50,55.84,40.08,,-0.59%,0.99,29.14,-3.13%,4.04%,-7.17%
1999.12,1428.68,16.69,48.17,168.30,1999.96,6.28,2298.80,26.85,"  976,746.37 ",77.51,"  32,932.41 ",44.20,,48.11,52.01,35.00%,35.00%,74.11,119.24,136.94%,1.60%,74.40,56.06,41.00,,-0.91%,0.98,28.75,-3.17%,4.06%,-7.23%
2000.01,1425.59,16.71,49.10,168.80,2000.04,6.66,2287.03,26.81,"  972,696.26 ",78.76,"  33,499.21 ",43.77,,47.59,52.25,35.00%,35.00%,75.53,121.18,125.64%,1.47%,74.31,56.31,40.61,,-1.34%,1.02,28.03,-3.03%,4.20%,-7.23%
2000.02,1388.87,16.74,50.02,169.80,2000.12,6.52,2215.00,26.69,"  943,006.88 ",79.78,"  33,964.55 ",42.19,,45.81,52.51,35.00%,35.00%,76.96,122.74,125.64%,1.51%,74.22,56.58,39.14,,-1.10%,1.02,28.30,-3.02%,4.16%,-7.18%
2000.03,1442.21,16.76,50.95,171.20,2000.21,6.26,2281.26,26.51,"  972,156.25 ",80.59,"  34,344.07 ",43.22,,46.88,52.78,35.00%,35.00%,78.38,123.99,125.64%,1.46%,74.13,56.87,40.11,,-0.87%,1.03,28.76,-2.79%,3.95%,-6.75%
2000.04,1461.36,16.74,51.27,171.30,2000.29,5.99,2310.20,26.46,"  985,429.49 ",81.06,"  34,574.82 ",43.53,,47.16,53.07,35.00%,35.00%,78.88,124.70,125.64%,1.44%,74.04,57.18,40.40,,-0.63%,0.97,29.47,-2.55%,3.61%,-6.16%
2000.05,1418.48,16.72,51.60,171.50,2000.37,6.44,2239.80,26.40,"  956,337.49 ",81.47,"  34,786.41 ",41.97,,45.41,53.37,35.00%,35.00%,79.38,125.34,125.64%,1.48%,73.95,57.49,38.96,,-1.00%,1.03,28.62,-2.86%,4.31%,-7.17%
2000.06,1461.96,16.70,51.92,172.40,2000.46,6.10,2296.40,26.23,"  981,439.50 ",81.55,"  34,854.81 ",42.78,,46.25,53.68,35.00%,35.00%,79.88,125.47,125.64%,1.44%,73.86,57.81,39.72,,-0.71%,1.01,29.34,-3.45%,4.28%,-7.73%
2000.07,1473.00,16.58,52.51,172.80,2000.54,6.05,2308.39,25.99,"  987,487.42 ",82.30,"  35,204.52 ",42.76,,46.17,53.99,35.00%,35.00%,80.79,126.61,125.64%,1.41%,73.77,58.14,39.70,,-0.68%,1.02,29.53,-3.53%,4.41%,-7.93%
2000.08,1485.46,16.47,53.11,172.80,2000.62,5.83,2327.91,25.81,"  996,760.43 ",83.23,"  35,635.17 ",42.87,,46.24,54.30,35.00%,35.00%,81.70,128.04,125.64%,1.39%,73.68,58.47,39.81,,-0.56%,1.01,30.16,-3.55%,4.47%,-8.02%
2000.09,1468.05,16.35,53.70,173.70,2000.71,5.80,2288.71,25.49,"  980,883.61 ",83.72,"  35,879.87 ",41.90,,45.15,54.63,35.00%,35.00%,82.62,128.80,125.64%,1.40%,73.60,58.81,38.92,,-0.50%,1.01,30.22,-3.08%,4.52%,-7.59%
2000.1,1390.14,16.32,52.47,174.00,2000.79,5.74,2163.51,25.40,"  928,133.61 ",81.66,"  35,029.62 ",39.37,,42.38,54.95,35.00%,35.00%,80.72,125.62,125.64%,1.48%,73.51,59.15,36.58,,-0.32%,1.01,30.45,-2.11%,4.55%,-6.66%
2000.11,1378.04,16.30,51.23,174.10,2000.87,5.72,2143.45,25.35,"  920,432.71 ",79.69,"  34,220.22 ",38.78,,41.71,55.27,35.00%,35.00%,78.82,122.60,125.64%,1.49%,73.42,59.49,36.03,,-0.28%,1.04,30.63,-1.80%,4.30%,-6.10%
2000.12,1330.93,16.27,50.00,174.00,2000.96,5.24,2071.36,25.32,"  890,383.60 ",77.82,"  33,449.68 ",37.27,,40.06,55.57,35.00%,35.00%,76.92,119.72,125.64%,1.54%,73.32,59.81,34.63,,0.31%,1.01,31.93,-1.13%,3.40%,-4.53%
2001.01,1335.63,16.17,48.48,175.10,2001.04,5.16,2065.62,25.01,"  888,810.42 ",74.98,"  32,261.58 ",36.98,,39.71,55.86,35.00%,35.00%,74.58,115.35,110.97%,1.34%,73.24,60.11,34.36,,0.42%,1.01,32.06,-0.82%,3.25%,-4.07%
2001.02,1305.75,16.07,46.96,175.80,2001.12,5.10,2011.37,24.75,"  866,354.16 ",72.34,"  31,157.57 ",35.83,,38.46,56.13,35.00%,35.00%,72.25,111.29,110.97%,1.37%,73.16,60.40,33.30,,0.59%,1.02,32.22,-0.30%,3.02%,-3.32%
2001.03,1185.85,15.97,45.44,176.20,2001.21,4.89,1822.53,24.54,"  785,896.35 ",69.84,"  30,114.37 ",32.33,,34.68,56.38,35.00%,35.00%,69.91,107.44,110.97%,1.49%,73.07,60.67,30.04,,1.14%,0.98,32.81,0.46%,2.90%,-2.44%
2001.04,1189.84,15.88,42.56,176.90,2001.29,5.14,1821.42,24.30,"  786,293.71 ",65.15,"  28,123.14 ",32.17,,34.50,56.61,35.00%,35.00%,65.47,100.23,110.97%,1.48%,72.98,60.93,29.90,,0.93%,0.99,32.18,0.61%,3.02%,-2.41%
2001.05,1270.37,15.78,39.67,177.70,2001.37,5.39,1935.94,24.05,"  836,596.97 ",60.46,"  26,126.71 ",34.07,,36.52,56.81,35.00%,35.00%,61.04,93.01,110.97%,1.38%,72.89,61.15,31.66,,0.51%,1.01,31.56,0.01%,3.46%,-3.45%
2001.06,1238.71,15.69,36.79,178.00,2001.46,5.28,1884.51,23.87,"  815,232.15 ",55.97,"  24,212.60 ",33.07,,35.43,56.99,35.00%,35.00%,56.60,86.11,110.97%,1.41%,72.81,61.34,30.72,,0.70%,1.01,31.92,-0.09%,3.53%,-3.62%
2001.07,1204.45,15.71,33.96,177.50,2001.54,5.24,1837.55,23.96,"  795,781.37 ",51.82,"  22,439.61 ",32.16,,34.45,57.13,35.00%,35.00%,52.25,79.72,110.97%,1.45%,72.72,61.51,29.87,,0.79%,1.03,32.24,0.45%,3.44%,-2.99%
2001.08,1178.50,15.72,31.14,177.50,2001.62,4.97,1797.96,23.99,"  779,501.88 ",47.50,"  20,594.90 ",31.40,,33.63,57.25,35.00%,35.00%,47.90,73.08,110.97%,1.48%,72.63,61.66,29.16,,1.11%,1.02,33.07,-0.47%,3.80%,-4.27%
2001.09,1044.64,15.74,28.31,178.30,2001.71,4.73,1586.59,23.91,"  688,725.58 ",43.00,"  18,664.63 ",27.67,,29.63,57.35,35.00%,35.00%,43.55,66.15,110.97%,1.67%,72.53,61.79,25.68,,1.82%,1.02,33.68,0.67%,3.91%,-3.23%
2001.1,1076.59,15.74,27.10,177.70,2001.79,4.57,1640.64,23.99,"  713,054.33 ",41.30,"  17,951.26 ",28.58,,30.61,57.41,35.00%,35.00%,41.70,63.54,110.97%,1.62%,72.43,61.89,26.51,,1.81%,1.00,34.36,0.64%,3.58%,-2.94%
2001.11,1129.68,15.74,25.90,177.40,2001.87,4.65,1724.45,24.03,"  750,352.78 ",39.53,"  17,201.01 ",30.01,,32.14,57.47,35.00%,35.00%,39.84,60.82,110.97%,1.55%,72.34,61.99,27.82,,1.50%,0.97,34.33,0.32%,3.74%,-3.43%
2001.12,1144.93,15.74,24.69,176.70,2001.96,5.09,1754.66,24.12,"  764,369.44 ",37.84,"  16,483.35 ",30.50,,32.68,57.53,35.00%,35.00%,37.98,58.21,110.97%,1.53%,72.24,62.09,28.26,,0.96%,1.01,33.42,0.31%,4.09%,-3.78%
2002.01,1140.21,15.74,24.69,177.10,2002.04,5.04,1743.48,24.06,"  760,372.53 ",37.76,"  16,467.26 ",30.28,,32.45,57.58,35.00%,35.00%,37.99,58.09,108.39%,1.50%,72.15,62.18,28.04,,1.04%,1.01,33.61,0.79%,4.01%,-3.23%
2002.02,1100.67,15.73,24.70,177.80,2002.12,4.91,1676.39,23.96,"  731,985.59 ",37.61,"  16,424.18 ",29.09,,31.18,57.64,35.00%,35.00%,37.99,57.87,108.39%,1.55%,72.06,62.27,26.92,,1.33%,0.98,33.96,1.54%,3.88%,-2.34%
2002.03,1153.79,15.73,24.70,178.80,2002.21,5.28,1747.47,23.82,"  763,887.74 ",37.41,"  16,353.09 ",30.29,,32.48,57.69,35.00%,35.00%,38.00,57.55,108.39%,1.48%,71.97,62.35,28.03,,0.82%,1.01,32.95,1.32%,3.95%,-2.62%
2002.04,1111.93,15.83,25.38,179.80,2002.29,5.21,1674.70,23.85,"  732,947.86 ",38.23,"  16,729.67 ",29.01,,31.10,57.74,35.00%,35.00%,39.05,58.81,108.39%,1.54%,71.88,62.44,26.82,,1.09%,1.01,33.09,1.71%,4.00%,-2.29%
2002.05,1079.25,15.94,26.06,179.80,2002.37,5.16,1625.48,24.00,"  712,281.69 ",39.25,"  17,199.04 ",28.13,,30.17,57.79,35.00%,35.00%,40.09,60.38,108.39%,1.60%,71.78,62.53,25.99,,1.24%,1.02,33.36,1.69%,4.18%,-2.49%
2002.06,1014.02,16.04,26.74,179.90,2002.46,4.93,1526.39,24.14,"  669,740.97 ",40.25,"  17,661.26 ",26.39,,28.32,57.84,35.00%,35.00%,41.14,61.93,108.39%,1.71%,71.68,62.64,24.37,,1.70%,1.03,34.08,2.22%,4.16%,-1.94%
2002.07,903.59,15.96,27.84,180.10,2002.54,4.65,1358.65,24.00,"  597,018.77 ",41.86,"  18,394.41 ",23.46,,25.19,57.91,35.00%,35.00%,42.83,64.40,108.39%,1.91%,71.57,62.75,21.65,,2.48%,1.04,34.94,3.71%,4.01%,-0.30%
2002.08,912.55,15.88,28.94,180.70,2002.62,4.26,1367.57,23.80,"  601,808.25 ",43.37,"  19,085.34 ",23.59,,25.34,57.98,35.00%,35.00%,44.52,66.72,108.39%,1.89%,71.46,62.88,21.75,,2.86%,1.04,36.06,3.92%,3.50%,0.42%
2002.09,867.81,15.80,30.04,181.00,2002.71,3.87,1298.36,23.64,"  572,221.43 ",44.94,"  19,807.94 ",22.37,,24.03,58.05,35.00%,35.00%,46.22,69.14,108.39%,1.97%,71.34,63.01,20.61,,3.49%,1.00,37.28,4.71%,3.09%,1.62%
2002.1,854.63,15.89,29.22,181.30,2002.79,3.94,1276.53,23.73,"  563,469.94 ",43.65,"  19,267.37 ",21.96,,23.61,58.14,35.00%,35.00%,44.96,67.15,108.39%,2.02%,71.22,63.16,20.21,,3.50%,0.99,37.12,4.85%,3.12%,1.73%
2002.11,909.93,15.98,28.41,181.30,2002.87,4.05,1359.13,23.87,"  600,808.01 ",42.43,"  18,756.34 ",23.35,,25.11,58.21,35.00%,35.00%,43.70,65.28,108.39%,1.90%,71.10,63.28,21.48,,3.08%,1.01,36.91,3.93%,3.34%,0.59%
2002.12,899.18,16.07,27.59,180.90,2002.96,4.03,1346.04,24.06,"  595,908.98 ",41.30,"  18,284.58 ",23.10,,24.86,58.27,35.00%,35.00%,42.45,63.54,108.39%,1.94%,70.99,63.39,21.23,,3.14%,1.00,37.18,4.27%,3.24%,1.03%
2003.01,895.84,16.12,28.50,181.70,2003.04,4.05,1335.14,24.02,"  591,967.86 ",42.48,"  18,832.70 ",22.90,,24.65,58.31,35.00%,35.00%,43.85,65.35,103.51%,1.86%,70.88,63.48,21.03,,3.16%,1.02,37.08,4.74%,3.07%,1.67%
2003.02,837.03,16.17,29.41,183.10,2003.12,3.90,1237.95,23.92,"  549,760.94 ",43.50,"  19,316.48 ",21.21,,22.85,58.35,35.00%,35.00%,45.25,66.92,103.51%,2.00%,70.76,63.57,19.47,,3.73%,1.01,37.37,5.68%,2.86%,2.82%
2003.03,846.63,16.22,30.32,184.20,2003.21,3.81,1244.67,23.85,"  553,627.98 ",44.57,"  19,826.84 ",21.31,,22.97,58.41,35.00%,35.00%,46.65,68.58,103.51%,1.98%,70.64,63.68,19.55,,3.83%,0.99,37.55,5.86%,2.82%,3.04%
2003.04,890.03,16.20,31.73,183.80,2003.29,3.96,1311.32,23.87,"  584,159.60 ",46.75,"  20,825.57 ",22.43,,24.19,58.47,35.00%,35.00%,48.82,71.92,103.51%,1.88%,70.53,63.78,20.56,,3.37%,1.04,37.29,5.46%,3.10%,2.35%
2003.05,935.96,16.19,33.14,183.50,2003.37,3.57,1381.25,23.89,"  616,196.25 ",48.91,"  21,817.97 ",23.59,,25.45,58.55,35.00%,35.00%,50.98,75.24,103.51%,1.79%,70.43,63.90,21.62,,3.50%,1.02,38.69,5.35%,2.56%,2.79%
2003.06,988.00,16.17,34.55,183.70,2003.46,3.33,1456.46,23.84,"  650,635.17 ",50.93,"  22,752.47 ",24.83,,26.80,58.65,35.00%,35.00%,53.15,78.36,103.51%,1.69%,70.33,64.03,22.75,,3.50%,0.95,39.54,4.63%,1.99%,2.64%
2003.07,992.54,16.31,35.89,183.90,2003.54,3.98,1461.56,24.02,"  653,808.17 ",52.85,"  23,643.74 ",24.87,,26.84,58.77,35.00%,35.00%,55.22,81.31,103.51%,1.70%,70.23,64.19,22.77,,2.86%,0.97,37.51,4.92%,2.29%,2.62%
2003.08,989.53,16.45,37.24,184.60,2003.62,4.45,1451.60,24.13,"  650,253.28 ",54.62,"  24,469.46 ",24.64,,26.61,58.91,35.00%,35.00%,57.29,84.04,103.51%,1.72%,70.13,64.35,22.56,,2.44%,1.02,36.08,4.99%,2.56%,2.43%
2003.09,1019.44,16.59,38.58,185.20,2003.71,4.27,1490.63,24.26,"  668,643.36 ",56.41,"  25,304.34 ",25.24,,27.26,59.05,35.00%,35.00%,59.35,86.79,103.51%,1.68%,70.03,64.53,23.10,,2.53%,1.00,36.62,4.81%,2.35%,2.45%
2003.1,1038.73,16.86,41.97,185.00,2003.79,4.29,1520.48,24.67,"  682,954.41 ",61.43,"  27,592.66 ",25.68,,27.74,59.20,35.00%,35.00%,64.56,94.51,103.51%,1.68%,69.93,64.71,23.50,,2.38%,1.00,36.73,4.83%,2.54%,2.29%
2003.11,1049.90,17.12,45.35,184.50,2003.87,4.30,1541.00,25.13,"  693,110.04 ",66.57,"  29,940.80 ",25.95,,28.03,59.39,35.00%,35.00%,69.77,102.41,103.51%,1.69%,69.83,64.93,23.73,,2.30%,1.01,36.93,5.10%,2.44%,2.66%
2003.12,1080.64,17.39,48.74,184.30,2003.96,4.27,1587.84,25.55,"  715,135.50 ",71.62,"  32,254.69 ",26.64,,28.78,59.61,35.00%,35.00%,74.98,110.18,103.51%,1.67%,69.74,65.18,24.36,,2.21%,1.01,37.20,4.93%,2.23%,2.69%
2004.01,1132.52,17.60,49.83,185.20,2004.04,4.15,1655.98,25.73,"  746,791.90 ",72.86,"  32,856.07 ",27.66,,29.88,59.87,35.00%,35.00%,76.66,112.09,129.15%,2.01%,69.62,65.48,25.29,,2.20%,1.01,37.51,4.53%,2.17%,2.37%
2004.02,1143.36,17.81,50.91,186.20,2004.12,4.08,1662.85,25.90,"  750,864.21 ",74.05,"  33,435.66 ",27.65,,29.87,60.14,35.00%,35.00%,78.33,113.92,129.15%,2.01%,69.50,65.79,25.27,,2.29%,1.02,37.65,4.43%,2.25%,2.18%
2004.03,1123.98,18.02,52.00,187.40,2004.21,3.83,1624.20,26.04,"  734,390.28 ",75.14,"  33,975.96 ",26.89,,29.04,60.41,35.00%,35.00%,80.00,115.60,129.15%,2.07%,69.38,66.11,24.57,,2.68%,0.96,38.30,4.87%,2.02%,2.85%
2004.04,1133.36,18.21,53.38,188.00,2004.29,4.35,1632.53,26.24,"  739,144.19 ",76.89,"  34,815.05 ",26.90,,29.06,60.69,35.00%,35.00%,82.13,118.30,129.15%,2.08%,69.26,66.43,24.57,,2.18%,0.97,36.71,4.79%,2.45%,2.34%
2004.05,1102.78,18.41,54.77,189.10,2004.37,4.72,1579.24,26.36,"  716,011.74 ",78.43,"  35,558.84 ",25.90,,27.98,60.97,35.00%,35.00%,84.26,120.66,129.15%,2.16%,69.14,66.76,23.65,,2.02%,1.00,35.56,5.25%,2.90%,2.35%
2004.06,1132.76,18.60,56.15,189.70,2004.46,4.73,1617.04,26.55,"  734,154.08 ",80.16,"  36,391.43 ",26.40,,28.52,61.25,35.00%,35.00%,86.38,123.32,129.15%,2.12%,69.02,67.09,24.10,,1.93%,1.02,35.56,5.30%,2.87%,2.43%
2004.07,1105.85,18.79,56.69,189.40,2004.54,4.50,1581.12,26.86,"  718,864.92 ",81.05,"  36,851.70 ",25.70,,27.76,61.53,35.00%,35.00%,87.22,124.70,129.15%,2.19%,68.89,67.42,23.45,,2.23%,1.02,36.41,5.68%,2.71%,2.97%
2004.08,1088.94,18.97,57.23,189.50,2004.62,4.28,1556.13,27.11,"  708,526.19 ",81.78,"  37,237.09 ",25.17,,27.19,61.81,35.00%,35.00%,88.05,125.82,129.15%,2.25%,68.76,67.75,22.97,,2.51%,1.02,37.17,5.81%,2.64%,3.17%
2004.09,1117.66,19.16,57.77,189.90,2004.71,4.13,1593.80,27.32,"  726,717.96 ",82.38,"  37,562.85 ",25.67,,27.73,62.09,35.00%,35.00%,88.88,126.74,129.15%,2.21%,68.63,68.08,23.41,,2.57%,1.01,37.68,5.72%,2.41%,3.30%
